Stkcd,Rptdt,Fenddt,Ananm,Brokern,Feps
1,2013/10/22,2014/12/31,许敏敏,安信证券股份有限公司,2.5
1,2013/10/22,2015/12/31,许敏敏,安信证券股份有限公司,2.81
1,2013/10/22,2013/12/31,甘宗卫,瑞银证券有限责任公司,1.8
1,2013/10/22,2014/12/31,甘宗卫,瑞银证券有限责任公司,2.05
1,2013/10/22,2015/12/31,甘宗卫,瑞银证券有限责任公司,2.35
1,2013/10/22,2013/12/31,刘俊,长江证券股份有限公司,1.88
1,2013/10/22,2014/12/31,刘俊,长江证券股份有限公司,2.26
1,2013/10/22,2013/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,1.62
1,2013/10/22,2014/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.01
1,2013/10/22,2015/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.54
1,2013/10/22,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.55
1,2013/10/22,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.18
1,2013/10/22,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,1.92
1,2013/10/22,2013/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.63
1,2013/10/22,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.88
1,2013/10/22,2013/12/31,马宁,北京高华证券有限责任公司,1.75
1,2013/10/22,2014/12/31,马宁,北京高华证券有限责任公司,1.96
1,2013/10/22,2015/12/31,马宁,北京高华证券有限责任公司,2.16
1,2013/9/9,2013/12/31,孙旭,瑞银证券有限责任公司,1.8
1,2013/9/9,2014/12/31,孙旭,瑞银证券有限责任公司,2.05
1,2013/9/9,2015/12/31,孙旭,瑞银证券有限责任公司,2.35
1,2013/9/9,2013/12/31,金麟,东方证券股份有限公司,1.92
1,2013/9/9,2014/12/31,金麟,东方证券股份有限公司,2.42
1,2013/9/9,2015/12/31,金麟,东方证券股份有限公司,2.93
1,2013/9/9,2013/12/31,"倪军,陆怡雯",申银万国证券股份有限公司,1.82
1,2013/9/9,2014/12/31,"倪军,陆怡雯",申银万国证券股份有限公司,1.83
1,2013/9/9,2013/12/31,黄飙,长城证券有限责任公司,1.64
1,2013/9/9,2014/12/31,黄飙,长城证券有限责任公司,1.84
1,2013/9/9,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,1.92
1,2013/9/9,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.18
1,2013/9/9,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.55
1,2013/9/9,2013/12/31,唐亚韫,东北证券股份有限公司,1.58
1,2013/9/9,2014/12/31,唐亚韫,东北证券股份有限公司,1.95
1,2013/9/9,2015/12/31,唐亚韫,东北证券股份有限公司,2.33
1,2013/9/9,2013/12/31,许敏敏,安信证券股份有限公司,2.33
1,2013/9/9,2014/12/31,许敏敏,安信证券股份有限公司,2.5
1,2013/9/9,2015/12/31,许敏敏,安信证券股份有限公司,2.81
1,2013/9/7,2013/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,1.62
1,2013/9/7,2014/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.01
1,2013/9/7,2015/12/31,"肖立强,罗毅,邹添杰",招商证券股份有限公司,2.54
1,2013/8/24,2013/12/31,许敏敏,安信证券股份有限公司,2.94
1,2013/8/24,2014/12/31,许敏敏,安信证券股份有限公司,3.15
1,2013/8/24,2015/12/31,许敏敏,安信证券股份有限公司,3.54
1,2013/8/23,2014/12/31,戴方,浙商证券股份有限公司,1.76
1,2013/8/23,2013/12/31,孙旭,瑞银证券有限责任公司,1.8
1,2013/8/23,2014/12/31,孙旭,瑞银证券有限责任公司,2.05
1,2013/8/23,2015/12/31,孙旭,瑞银证券有限责任公司,2.35
1,2013/8/23,2013/12/31,金麟,东方证券股份有限公司,1.92
1,2013/8/23,2014/12/31,金麟,东方证券股份有限公司,2.42
1,2013/8/23,2015/12/31,金麟,东方证券股份有限公司,2.93
1,2013/8/23,2013/12/31,沐华,广发证券股份有限公司,1.81
1,2013/8/23,2013/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,1.48
1,2013/8/23,2014/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,1.72
1,2013/8/23,2013/12/31,黄洁,中国国际金融有限公司,1.5
1,2013/8/23,2014/12/31,黄洁,中国国际金融有限公司,1.72
1,2013/8/23,2013/12/31,唐亚韫,东北证券股份有限公司,1.64
1,2013/8/23,2014/12/31,唐亚韫,东北证券股份有限公司,2.02
1,2013/8/23,2015/12/31,唐亚韫,东北证券股份有限公司,2.42
1,2013/8/23,2013/12/31,李少君,民生证券股份有限公司,1.52
1,2013/8/23,2014/12/31,李少君,民生证券股份有限公司,1.88
1,2013/8/23,2013/12/31,俞冲,广州广证恒生证券投资咨询有限公司,1.88
1,2013/8/23,2014/12/31,俞冲,广州广证恒生证券投资咨询有限公司,2.19
1,2013/8/23,2015/12/31,俞冲,广州广证恒生证券投资咨询有限公司,2.47
1,2013/8/23,2013/12/31,马宁,北京高华证券有限责任公司,1.75
1,2013/8/23,2014/12/31,马宁,北京高华证券有限责任公司,1.96
1,2013/8/23,2015/12/31,马宁,北京高华证券有限责任公司,2.16
1,2013/8/23,2013/12/31,戴方,浙商证券股份有限公司,2.85
1,2013/8/22,2013/12/31,贺国文,国金证券股份有限公司,1.534
1,2013/8/22,2014/12/31,贺国文,国金证券股份有限公司,1.866
1,2013/8/22,2014/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.66
1,2013/8/22,2013/12/31,刘俊,长江证券股份有限公司,1.81
1,2013/8/22,2013/12/31,"吴畏,傅慧芳",兴业证券股份有限公司,1.49
1,2013/8/22,2014/12/31,刘俊,长江证券股份有限公司,2.06
1,2013/8/22,2014/12/31,"肖立强,罗毅",招商证券股份有限公司,1.89
1,2013/8/22,2015/12/31,"肖立强,罗毅",招商证券股份有限公司,2.39
1,2013/8/22,2013/12/31,"肖立强,罗毅",招商证券股份有限公司,1.53
1,2013/8/22,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,1.92
1,2013/8/22,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.18
1,2013/8/22,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,2.55
1,2013/4/24,2013/12/31,陈曦,中原证券股份有限公司,2.99
1,2013/4/24,2014/12/31,陈曦,中原证券股份有限公司,3.47
1,2013/4/24,2015/12/31,唐亚韫,东北证券股份有限公司,3.51
1,2013/4/24,2014/12/31,唐亚韫,东北证券股份有限公司,2.93
1,2013/4/24,2013/12/31,唐亚韫,东北证券股份有限公司,2.39
1,2013/4/24,2015/12/31,孙旭,瑞银证券有限责任公司,3.68
1,2013/4/24,2013/12/31,孙旭,瑞银证券有限责任公司,2.79
1,2013/4/24,2014/12/31,孙旭,瑞银证券有限责任公司,3.21
1,2013/4/24,2013/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,1.59
1,2013/4/24,2013/12/31,邓茂,东莞证券有限责任公司,2.9
1,2013/4/24,2013/12/31,李少君,民生证券股份有限公司,1.61
1,2013/4/24,2014/12/31,李少君,民生证券股份有限公司,2.1
1,2013/4/24,2015/12/31,孙鹏,中银国际证券有限责任公司,2.53
1,2013/4/24,2014/12/31,孙鹏,中银国际证券有限责任公司,2.51
1,2013/4/24,2013/12/31,戴方,浙商证券股份有限公司,2.5
1,2013/4/24,2013/12/31,孙鹏,中银国际证券有限责任公司,2.36
1,2013/4/24,2014/12/31,戴方,浙商证券股份有限公司,1.84
1,2013/4/24,2013/12/31,黄斌辉,中国银河证券股份有限公司,2.89
1,2013/4/24,2014/12/31,黄斌辉,中国银河证券股份有限公司,3.42
1,2013/4/24,2015/12/31,黄斌辉,中国银河证券股份有限公司,4.02
1,2013/4/24,2013/12/31,"倪军,徐冰玉",申银万国证券股份有限公司,1.62
1,2013/4/24,2014/12/31,"倪军,徐冰玉",申银万国证券股份有限公司,1.89
1,2013/4/24,2013/12/31,"戴志锋,刘瑞",海通证券股份有限公司,2.45
1,2013/4/24,2014/12/31,"戴志锋,刘瑞",海通证券股份有限公司,2.79
1,2013/4/24,2013/12/31,金麟,东方证券股份有限公司,3.08
1,2013/4/24,2014/12/31,金麟,东方证券股份有限公司,3.88
1,2013/4/24,2015/12/31,金麟,东方证券股份有限公司,4.68
1,2013/4/24,2013/12/31,杨荣,中信建投证券股份有限公司,3.03
1,2013/4/23,2013/12/31,吴畏,兴业证券股份有限公司,2.33
1,2013/4/23,2014/12/31,吴畏,兴业证券股份有限公司,2.57
1,2013/4/23,2015/12/31,"肖立强,罗毅",招商证券股份有限公司,3.84
1,2013/4/23,2013/12/31,"肖立强,罗毅",招商证券股份有限公司,2.44
1,2013/4/23,2014/12/31,"肖立强,罗毅",招商证券股份有限公司,3.03
1,2013/4/23,2013/12/31,陈建刚,国金证券股份有限公司,1.534
1,2013/4/23,2014/12/31,陈建刚,国金证券股份有限公司,1.866
1,2013/4/23,2015/12/31,许敏敏,安信证券股份有限公司,3.55
1,2013/4/23,2013/12/31,许敏敏,安信证券股份有限公司,2.42
1,2013/4/23,2014/12/31,许敏敏,安信证券股份有限公司,2.91
1,2013/3/13,2013/12/31,唐亚韫,东北证券股份有限公司,2.39
1,2013/3/13,2014/12/31,唐亚韫,东北证券股份有限公司,2.93
1,2013/3/11,2013/12/31,"倪军,徐冰玉",申银万国证券股份有限公司,2.45
1,2013/3/11,2014/12/31,"倪军,徐冰玉",申银万国证券股份有限公司,3
1,2013/3/11,2013/12/31,黄飙,长城证券有限责任公司,3.07
1,2013/3/11,2014/12/31,黄飙,长城证券有限责任公司,3.59
1,2013/3/8,2012/12/31,邓茂,东莞证券有限责任公司,
1,2013/3/8,2013/12/31,邓茂,东莞证券有限责任公司,3.1
1,2013/3/8,2013/12/31,杨荣,中信建投证券股份有限公司,3.06
1,2013/3/8,2014/12/31,李少君,民生证券股份有限公司,2.1
1,2013/3/8,2013/12/31,李少君,民生证券股份有限公司,1.61
1,2013/3/8,2012/12/31,李少君,民生证券股份有限公司,2.62
1,2013/3/8,2012/12/31,戴方,浙商证券股份有限公司,2.62
1,2013/3/8,2014/12/31,唐亚韫,东北证券股份有限公司,2.93
1,2013/3/8,2013/12/31,黄飙,长城证券有限责任公司,1.69
1,2013/3/8,2014/12/31,黄飙,长城证券有限责任公司,1.98
1,2013/3/8,2012/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,2.62
1,2013/3/8,2013/12/31,"邱冠华,李晗,黄春逢",国泰君安证券股份有限公司,1.59
1,2013/3/8,2013/12/31,金麟,东方证券股份有限公司,3.08
1,2013/3/8,2014/12/31,金麟,东方证券股份有限公司,3.88
1,2013/3/8,2015/12/31,金麟,东方证券股份有限公司,4.68
1,2013/3/8,2013/12/31,唐亚韫,东北证券股份有限公司,2.39
1,2013/3/8,2015/12/31,许敏敏,安信证券股份有限公司,
1,2013/3/8,2014/12/31,许敏敏,安信证券股份有限公司,
1,2013/3/8,2013/12/31,许敏敏,安信证券股份有限公司,
1,2013/3/8,2015/12/31,郭怡娴,中国银河证券股份有限公司,2.37
1,2013/3/8,2014/12/31,郭怡娴,中国银河证券股份有限公司,2.02
1,2013/3/8,2013/12/31,郭怡娴,中国银河证券股份有限公司,1.66
1,2013/3/8,2013/12/31,戴方,浙商证券股份有限公司,2.55
1,2013/3/8,2014/12/31,戴方,浙商证券股份有限公司,1.85
1,2013/3/8,2014/12/31,沐华,广发证券股份有限公司,1.94
1,2013/3/8,2013/12/31,沐华,广发证券股份有限公司,1.92
1,2013/3/8,2013/12/31,"许国玉,赵永清",华泰证券股份有限公司,3.1
1,2013/3/8,2014/12/31,"许国玉,赵永清",华泰证券股份有限公司,3.57
1,2013/3/8,2015/12/31,"许国玉,赵永清",华泰证券股份有限公司,4.12
1,2013/3/8,2013/12/31,"罗景,毛军华,季宇",中国国际金融有限公司,2.4
1,2013/3/8,2014/12/31,"罗景,毛军华,季宇",中国国际金融有限公司,2.75
1,2013/3/8,2012/12/31,孙旭,瑞银证券有限责任公司,2.5
1,2013/3/8,2013/12/31,孙旭,瑞银证券有限责任公司,2.79
1,2013/3/8,2014/12/31,孙旭,瑞银证券有限责任公司,3.21
1,2013/3/8,2012/12/31,"程博为,马宁",北京高华证券有限责任公司,2.64
1,2013/3/8,2013/12/31,"程博为,马宁",北京高华证券有限责任公司,2.92
1,2013/3/8,2014/12/31,"程博为,马宁",北京高华证券有限责任公司,3.35
1,2013/3/7,2013/12/31,周伟,方正证券股份有限公司,3.36
1,2013/3/7,2013/12/31,刘俊,长江证券股份有限公司,1.97
1,2013/3/7,2014/12/31,刘俊,长江证券股份有限公司,2.52
1,2013/3/7,2014/12/31,吴畏,兴业证券股份有限公司,3.62
1,2013/3/7,2013/12/31,吴畏,兴业证券股份有限公司,3.01
1,2013/3/7,2013/12/31,程娇翼,齐鲁证券有限公司,2.54
1,2013/3/7,2014/12/31,程娇翼,齐鲁证券有限公司,3.12
1,2013/3/7,2015/12/31,程娇翼,齐鲁证券有限公司,3.62
1,2013/3/7,2013/12/31,"肖立强,罗毅",招商证券股份有限公司,2.49
1,2013/3/7,2014/12/31,"肖立强,罗毅",招商证券股份有限公司,2.95
1,2013/3/7,2014/12/31,周伟,方正证券股份有限公司,4.25
1,2013/3/7,2013/12/31,沈维,光大证券股份有限公司,3.15
1,2013/3/7,2014/12/31,沈维,光大证券股份有限公司,4.02
1,2013/3/7,2015/12/31,沈维,光大证券股份有限公司,5.3
1,2013/3/7,2015/12/31,周伟,方正证券股份有限公司,5.07
1,2013/2/4,2012/12/31,孙旭,瑞银证券有限责任公司,2.5
1,2013/2/4,2013/12/31,孙旭,瑞银证券有限责任公司,2.79
1,2013/2/4,2014/12/31,孙旭,瑞银证券有限责任公司,3.21
1,2013/1/29,2014/12/31,唐亚韫,东北证券股份有限公司,2.43
1,2013/1/29,2013/12/31,唐亚韫,东北证券股份有限公司,2.21
1,2013/1/29,2012/12/31,唐亚韫,东北证券股份有限公司,2.5
1,2013/1/15,2014/12/31,孙旭,瑞银证券有限责任公司,3.19
1,2013/1/15,2012/12/31,孙旭,瑞银证券有限责任公司,2.5
1,2013/1/15,2013/12/31,孙旭,瑞银证券有限责任公司,2.79
1,2013/1/14,2014/12/31,"肖立强,罗毅",招商证券股份有限公司,2.81
1,2013/1/14,2013/12/31,"肖立强,罗毅",招商证券股份有限公司,2.42
1,2013/1/14,2012/12/31,"肖立强,罗毅",招商证券股份有限公司,2.57
1,2013/1/11,2013/12/31,戴方,浙商证券股份有限公司,2.42
1,2013/1/11,2012/12/31,戴方,浙商证券股份有限公司,2.34
1,2012/11/26,2012/12/31,李锋,民生证券有限责任公司,1.98
1,2012/11/26,2013/12/31,李锋,民生证券有限责任公司,2.19
1,2012/11/26,2014/12/31,李锋,民生证券有限责任公司,2.48
1,2012/10/29,2012/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.61
1,2012/10/29,2013/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.33
1,2012/10/28,2012/12/31,"罗毅,肖立强",招商证券股份有限公司,2.19
1,2012/10/28,2013/12/31,"罗毅,肖立强",招商证券股份有限公司,2.35
1,2012/10/28,2014/12/31,"罗毅,肖立强",招商证券股份有限公司,2.61
1,2012/10/26,2012/12/31,沐华,广发证券股份有限公司,
1,2012/10/26,2012/12/31,吴畏,兴业证券股份有限公司,2.3
1,2012/10/26,2013/12/31,吴畏,兴业证券股份有限公司,2.711
1,2012/10/26,2012/12/31,许荣聪,湘财证券有限责任公司,2.51
1,2012/10/26,2013/12/31,许荣聪,湘财证券有限责任公司,3.12
1,2012/10/26,2013/12/31,"孙鹏,袁琳",中银国际证券有限责任公司,2.04
1,2012/10/26,2012/12/31,"罗景,毛军华",中国国际金融有限公司,1.97
1,2012/10/26,2013/12/31,"罗景,毛军华",中国国际金融有限公司,2.04
1,2012/10/26,2012/12/31,"倪军,徐冰玉,王宇轩",申银万国证券股份有限公司,2.04
1,2012/10/26,2013/12/31,"倪军,徐冰玉,王宇轩",申银万国证券股份有限公司,2.3
1,2012/10/26,2012/12/31,"马宁,程博为",北京高华证券有限责任公司,2.42
1,2012/10/26,2014/12/31,"马宁,程博为",北京高华证券有限责任公司,2.65
1,2012/10/26,2013/12/31,"马宁,程博为",北京高华证券有限责任公司,2.5
1,2012/10/26,2012/12/31,"孙鹏,袁琳",中银国际证券有限责任公司,2.055
1,2012/10/26,2014/12/31,"孙鹏,袁琳",中银国际证券有限责任公司,2.02
1,2012/10/25,2012/12/31,陈建刚,国金证券股份有限公司,1.93
1,2012/10/25,2013/12/31,陈建刚,国金证券股份有限公司,2.1
1,2012/10/25,2013/12/31,吴畏,兴业证券股份有限公司,2.711
1,2012/10/25,2012/12/31,吴畏,兴业证券股份有限公司,2.3
1,2012/10/25,2012/12/31,刘俊,长江证券股份有限公司,2.93
1,2012/10/25,2013/12/31,刘俊,长江证券股份有限公司,3.27
1,2012/9/26,2012/12/31,唐亚韫,东北证券股份有限公司,2.5
1,2012/9/26,2013/12/31,唐亚韫,东北证券股份有限公司,2.21
1,2012/9/26,2014/12/31,唐亚韫,东北证券股份有限公司,2.43
1,2012/8/24,2012/12/31,戴方,浙商证券有限责任公司,1.16
1,2012/8/24,2013/12/31,戴方,浙商证券有限责任公司,1.19
1,2012/8/20,2012/12/31,唐亚韫,东北证券股份有限公司,2.5
1,2012/8/20,2013/12/31,唐亚韫,东北证券股份有限公司,2.21
1,2012/8/20,2014/12/31,唐亚韫,东北证券股份有限公司,2.43
1,2012/8/17,2012/12/31,邓茂,东莞证券有限责任公司,2.34
1,2012/8/17,2013/12/31,邓茂,东莞证券有限责任公司,2.65
1,2012/8/17,2012/12/31,杨荣,中信建投证券股份有限公司,2.59
1,2012/8/17,2013/12/31,杨荣,中信建投证券股份有限公司,2.93
1,2012/8/16,2012/12/31,许荣聪,湘财证券有限责任公司,2.41
1,2012/8/16,2013/12/31,许荣聪,湘财证券有限责任公司,2.98
1,2012/8/16,2012/12/31,孙旭,瑞银证券有限责任公司,2.57
1,2012/8/16,2012/12/31,谢爱红,国盛证券有限责任公司,2.19
1,2012/8/16,2013/12/31,谢爱红,国盛证券有限责任公司,2.48
1,2012/8/16,2014/12/31,谢爱红,国盛证券有限责任公司,2.69
1,2012/8/16,2012/12/31,孙鹏,中国银行国际证券公司,2.055
1,2012/8/16,2013/12/31,孙鹏,中国银行国际证券公司,2.04
1,2012/8/16,2014/12/31,孙鹏,中国银行国际证券公司,2.02
1,2012/8/16,2012/12/31,黄飙,长城证券有限责任公司,2.44
1,2012/8/16,2013/12/31,黄飙,长城证券有限责任公司,2.8
1,2012/8/16,2012/12/31,沐华,广发证券股份有限公司,
1,2012/8/16,2012/12/31,周伟,方正证券有限责任公司,2.69
1,2012/8/16,2013/12/31,周伟,方正证券有限责任公司,3.39
1,2012/8/16,2014/12/31,周伟,方正证券有限责任公司,4.16
1,2012/8/16,2012/12/31,"罗景,毛军华",中国国际金融有限公司,1.97
1,2012/8/16,2013/12/31,"罗景,毛军华",中国国际金融有限公司,2.05
1,2012/8/16,2012/12/31,,中国银河证券股份有限公司,1.97
1,2012/8/16,2014/12/31,,中国银河证券股份有限公司,2.21
1,2012/8/16,2013/12/31,,中国银河证券股份有限公司,2.01
1,2012/8/16,2014/12/31,孙旭,瑞银证券有限责任公司,3.34
1,2012/8/16,2013/12/31,孙旭,瑞银证券有限责任公司,2.88
1,2012/8/16,2014/12/31,许国玉,华泰证券股份有限公司,3.01
1,2012/8/16,2013/12/31,许国玉,华泰证券股份有限公司,2.62
1,2012/8/16,2012/12/31,许国玉,华泰证券股份有限公司,2.38
1,2012/8/16,2014/12/31,唐亚韫,东北证券股份有限公司,2.43
1,2012/8/16,2013/12/31,唐亚韫,东北证券股份有限公司,2.21
1,2012/8/16,2012/12/31,唐亚韫,东北证券股份有限公司,2.5
1,2012/8/16,2012/12/31,戴方,浙商证券有限责任公司,2.34
1,2012/8/16,2013/12/31,戴方,浙商证券有限责任公司,2.1
1,2012/8/16,2012/12/31,金麟,东方证券股份有限公司,2.5
1,2012/8/16,2013/12/31,金麟,东方证券股份有限公司,2.48
1,2012/8/16,2014/12/31,金麟,东方证券股份有限公司,2.58
1,2012/8/16,2012/12/31,"邱冠华,黄春逢,李晗",国泰君安证券股份有限公司,2.31
1,2012/8/15,2012/12/31,沈维,光大证券股份有限公司,2.68
1,2012/8/15,2013/12/31,沈维,光大证券股份有限公司,3.13
1,2012/8/15,2014/12/31,沈维,光大证券股份有限公司,4.09
1,2012/8/15,2013/12/31,刘俊,长江证券股份有限公司,2.33
1,2012/8/15,2012/12/31,刘俊,长江证券股份有限公司,2.51
1,2012/8/15,2012/12/31,吴畏,兴业证券股份有限公司,2.29
1,2012/8/15,2013/12/31,吴畏,兴业证券股份有限公司,2.565
1,2012/8/15,2012/12/31,陈建刚,国金证券股份有限公司,1.933
1,2012/8/15,2013/12/31,陈建刚,国金证券股份有限公司,2.136
1,2012/8/3,2012/12/31,戴方,浙商证券有限责任公司,2.36
1,2012/8/3,2013/12/31,戴方,浙商证券有限责任公司,2.14
1,2012/5/1,2012/12/31,杨建海,安信证券股份有限公司,2.06
1,2012/5/1,2013/12/31,杨建海,安信证券股份有限公司,2.45
1,2012/5/1,2014/12/31,杨建海,安信证券股份有限公司,2.86
1,2012/4/27,2012/12/31,唐亚韫,东北证券股份有限公司,2.61
1,2012/4/27,2013/12/31,唐亚韫,东北证券股份有限公司,3.21
1,2012/4/27,2014/12/31,唐亚韫,东北证券股份有限公司,3.82
1,2012/4/26,2012/12/31,励雅敏,瑞银证券有限责任公司,2.74
1,2012/4/26,2013/12/31,励雅敏,瑞银证券有限责任公司,3.26
1,2012/4/26,2014/12/31,励雅敏,瑞银证券有限责任公司,3.79
1,2012/4/26,2013/12/31,倪军,申银万国证券股份有限公司,2.3
1,2012/4/26,2012/12/31,倪军,申银万国证券股份有限公司,2.04
1,2012/4/26,2012/12/31,孙鹏,中国银行国际证券公司,2.055
1,2012/4/26,2013/12/31,孙鹏,中国银行国际证券公司,2.105
1,2012/4/26,2014/12/31,孙鹏,中国银行国际证券公司,2.114
1,2012/4/26,2013/12/31,"罗景,毛军华",中国国际金融有限公司,2.32
1,2012/4/26,2012/12/31,"罗景,毛军华",中国国际金融有限公司,2.05
1,2012/4/26,2014/12/31,金麟,东方证券股份有限公司,2.99
1,2012/4/26,2013/12/31,金麟,东方证券股份有限公司,2.72
1,2012/4/26,2012/12/31,金麟,东方证券股份有限公司,2.5
1,2012/4/26,2013/12/31,唐亚韫,东北证券股份有限公司,3.95
1,2012/4/26,2012/12/31,唐亚韫,东北证券股份有限公司,3.21
1,2012/4/26,2014/12/31,唐亚韫,东北证券股份有限公司,4.7
1,2012/4/26,2012/12/31,沐华,广发证券股份有限公司,1.75
1,2012/4/25,2011/12/31,"马宁,程博为",北京高华证券有限责任公司,2.01
1,2012/4/25,2013/12/31,张忆东,兴业证券股份有限公司,3.329
1,2012/4/25,2012/12/31,张忆东,兴业证券股份有限公司,2.74
1,2012/4/25,2012/12/31,罗毅,招商证券股份有限公司,2.18
1,2012/4/25,2013/12/31,罗毅,招商证券股份有限公司,2.75
1,2012/4/25,2014/12/31,罗毅,招商证券股份有限公司,3.31
1,2012/4/25,2013/12/31,"马宁,程博为",北京高华证券有限责任公司,2.86
1,2012/4/25,2012/12/31,"马宁,程博为",北京高华证券有限责任公司,2.58
1,2012/4/25,2013/12/31,沈维,光大证券股份有限公司,3.34
1,2012/4/25,2012/12/31,沈维,光大证券股份有限公司,2.79
1,2012/4/25,2014/12/31,沈维,光大证券股份有限公司,
1,2012/3/14,2012/12/31,谢继勇,群益证券(香港)有限公司,2.96
1,2012/3/14,2013/12/31,谢继勇,群益证券(香港)有限公司,3.53
1,2012/3/14,2012/12/31,,恒泰证券有限责任公司,2.13
1,2012/3/14,2013/12/31,,恒泰证券有限责任公司,2.6
1,2012/3/13,2013/12/31,杨荣,中信建投证券股份有限公司,2.99
1,2012/3/13,2012/12/31,杨荣,中信建投证券股份有限公司,2.58
1,2012/3/12,2012/12/31,唐亚韫,东北证券股份有限公司,2.61
1,2012/3/12,2013/12/31,唐亚韫,东北证券股份有限公司,3.21
1,2012/3/12,2014/12/31,唐亚韫,东北证券股份有限公司,3.82
1,2012/3/9,2014/12/31,"程娇翼,谢刚",齐鲁证券有限公司,3.38
1,2012/3/9,2011/12/31,倪军,申银万国证券股份有限公司,2.66
1,2012/3/9,2012/12/31,倪军,申银万国证券股份有限公司,3.3
1,2012/3/9,2013/12/31,倪军,申银万国证券股份有限公司,4.22
